external_id,created_at,account_age_months,monthly_revenue,remaining_arr,logins_30d,logins_prev_30d,login_frequency_change,features_used,previous_features_used,feature_usage_change,support_tickets,negative_support,support_ticket_growth,emails_opened,emails_clicked,email_engagement,last_login_days,payment_failures,days_until_renewal,number_of_users,user_activity_variance,historical_discount,churned,upgraded,responded,high_ltv,support_30d,upgrade_arpu,expected_contribution,avoided_support_cost,incremental_margin,true_p0_churn,true_p0_upsell,true_p0_response,true_p0_high_ltv,true_p0_support
C-11408,2026-01-29,2.0,249.0,2988.0,26.0,24.0,0.0833,3.0,7.0,-0.5714,0.0,0.0,0.1385,10.0,7.0,0.85,20.0,0.0,18.0,32.0,0.4399,1.0,0,0,1,0,1,360.0,1246.68,40.0,37.35,0.2414,0.5792,0.6593,0.3121,0.2789
C-11409,2024-09-30,18.0,399.0,4788.0,1.0,12.0,-0.9167,8.0,7.0,0.1429,1.0,0.0,-0.0744,4.0,1.0,0.25,4.0,1.0,14.0,31.0,0.5633,0.0,1,1,1,1,0,360.0,972.65,65.0,59.85,0.6306,0.6931,0.4305,0.2347,0.2176
C-11410,2024-01-15,5.0,149.0,1788.0,0.0,3.0,-1.0,4.0,5.0,-0.2,1.0,0.0,-0.2012,9.0,6.0,0.75,39.0,0.0,55.0,2.0,0.2687,0.0,1,1,0,0,1,120.0,263.51,65.0,22.35,0.732,0.2524,0.4551,0.1002,0.4925
C-11411,2025-08-20,34.0,249.0,2988.0,14.0,9.0,0.5556,7.0,10.0,-0.3,2.0,0.0,-0.6725,11.0,9.0,1.0,31.0,0.0,90.0,37.0,0.1811,1.0,0,1,0,0,1,360.0,1413.27,90.0,37.35,0.14,0.8146,0.6637,0.3653,0.495
C-11412,2026-02-13,16.0,49.0,588.0,24.0,22.0,0.0909,5.0,11.0,-0.5455,1.0,0.0,-0.2485,6.0,6.0,0.6,41.0,0.0,12.0,32.0,0.2955,1.0,0,0,1,0,1,120.0,176.61,65.0,8.0,0.4539,0.5629,0.4601,0.0896,0.495
C-11413,2026-03-06,47.0,399.0,4788.0,19.0,15.0,0.2667,1.0,2.0,-0.5,3.0,1.0,0.2698,1.0,0.0,0.05,37.0,1.0,29.0,15.0,0.2817,0.0,1,1,0,0,0,360.0,1015.97,115.0,59.85,0.6142,0.5897,0.221,0.246,0.7958
C-11414,2026-01-23,35.0,149.0,1788.0,16.0,16.0,0.0,14.0,11.0,0.2727,3.0,2.0,1.1349,8.0,7.0,0.75,27.0,0.0,112.0,18.0,0.05,0.0,0,1,1,0,0,120.0,735.03,115.0,22.35,0.2526,0.7376,0.515,0.1793,0.713
C-11415,2024-02-22,47.0,149.0,1788.0,19.0,12.0,0.5833,7.0,3.0,1.3333,0.0,0.0,0.7579,5.0,3.0,0.4,13.0,0.0,60.0,4.0,0.2909,0.0,1,0,0,0,0,120.0,892.15,40.0,22.35,0.0928,0.5923,0.4452,0.2147,0.2042
C-11416,2024-04-28,38.0,249.0,2988.0,14.0,8.0,0.75,3.0,3.0,0.0,2.0,1.0,-0.9753,4.0,4.0,0.4,29.0,0.0,137.0,37.0,0.621,0.0,0,1,0,0,0,360.0,1225.23,90.0,37.35,0.2545,0.7654,0.3682,0.3055,0.6502
C-11417,2026-02-06,27.0,99.0,1188.0,20.0,17.0,0.1765,10.0,6.0,0.6667,1.0,0.0,0.7908,5.0,3.0,0.4,25.0,0.0,152.0,4.0,0.5602,1.0,0,0,1,0,0,120.0,528.24,65.0,14.85,0.1915,0.541,0.4601,0.1398,0.3208
C-11418,2025-09-03,51.0,249.0,2988.0,24.0,18.0,0.3333,0.0,1.0,-1.0,1.0,0.0,0.3804,3.0,2.0,0.25,41.0,1.0,10.0,36.0,0.505,0.0,1,1,0,0,1,360.0,799.11,65.0,37.35,0.5137,0.7395,0.265,0.1931,0.5572
C-11419,2024-07-13,29.0,399.0,4788.0,30.0,25.0,0.2,7.0,5.0,0.4,5.0,4.0,-0.4998,3.0,1.0,0.2,10.0,1.0,171.0,26.0,0.4263,1.0,1,1,0,0,1,360.0,1392.33,165.0,59.85,0.4713,0.7077,0.4551,0.3584,0.9276
C-11420,2024-12-07,57.0,149.0,1788.0,14.0,17.0,-0.1765,1.0,3.0,-0.6667,3.0,0.0,0.1457,11.0,10.0,1.0,1.0,0.0,124.0,36.0,0.6898,0.0,0,1,1,0,0,120.0,944.6,115.0,22.35,0.0395,0.7465,0.7271,0.2276,0.4452
C-11421,2026-01-29,59.0,49.0,588.0,19.0,27.0,-0.2963,4.0,6.0,-0.3333,0.0,0.0,0.4578,3.0,2.0,0.25,5.0,1.0,148.0,15.0,0.188,0.0,0,1,0,0,0,120.0,273.52,40.0,8.0,0.1542,0.6621,0.4256,0.1015,0.19
C-11422,2026-03-30,36.0,149.0,1788.0,26.0,23.0,0.1304,7.0,9.0,-0.2222,2.0,1.0,0.0376,5.0,5.0,0.5,7.0,0.0,88.0,35.0,0.207,0.0,0,1,1,0,1,120.0,878.48,90.0,22.35,0.1067,0.7459,0.515,0.2114,0.4403
C-11423,2026-02-23,41.0,99.0,1188.0,6.0,3.0,1.0,5.0,11.0,-0.5455,1.0,0.0,0.3842,8.0,5.0,0.65,29.0,1.0,5.0,17.0,0.6249,1.0,0,0,0,0,1,120.0,435.87,65.0,14.85,0.3329,0.5899,0.5399,0.1247,0.4061
C-11424,2025-02-10,16.0,149.0,1788.0,18.0,11.0,0.6364,6.0,3.0,1.0,0.0,0.0,-0.6904,2.0,2.0,0.2,6.0,0.0,159.0,14.0,0.4055,1.0,0,1,1,0,0,120.0,860.91,40.0,22.35,0.1246,0.4894,0.475,0.2073,0.1795
C-11425,2025-11-14,49.0,249.0,2988.0,5.0,11.0,-0.5455,4.0,6.0,-0.3333,1.0,1.0,1.5943,7.0,7.0,0.7,6.0,0.0,104.0,14.0,0.2658,0.0,1,0,0,0,0,360.0,1358.78,65.0,37.35,0.1732,0.6971,0.5987,0.3474,0.3729
C-11426,2024-02-09,40.0,49.0,588.0,0.0,1.0,-1.0,3.0,6.0,-0.5,0.0,0.0,-1.5,10.0,9.0,0.95,17.0,1.0,11.0,38.0,0.5104,1.0,0,0,1,0,0,120.0,136.84,40.0,8.0,0.5769,0.6663,0.7068,0.085,0.2611
C-11427,2026-03-25,54.0,399.0,4788.0,8.0,5.0,0.6,2.0,5.0,-0.6,0.0,0.0,0.4623,9.0,9.0,0.9,35.0,1.0,34.0,19.0,0.3123,0.0,0,1,1,1,0,360.0,2110.38,40.0,59.85,0.1986,0.7131,0.5349,0.6091,0.3894
C-11428,2024-07-14,17.0,99.0,1188.0,21.0,21.0,0.0,6.0,7.0,-0.1429,2.0,0.0,0.2934,0.0,0.0,0.0,19.0,0.0,41.0,19.0,0.2325,0.0,0,0,0,0,0,120.0,502.15,90.0,14.85,0.2315,0.5186,0.2729,0.1354,0.4182
C-11429,2026-04-27,47.0,799.0,9588.0,0.0,10.0,-1.0,14.0,11.0,0.2727,0.0,0.0,0.5144,4.0,3.0,0.35,12.0,0.0,70.0,26.0,0.2269,1.0,0,1,1,1,0,360.0,3257.63,40.0,80.0,0.3823,0.864,0.505,0.8892,0.1493
C-11430,2024-01-15,29.0,399.0,4788.0,6.0,4.0,0.5,10.0,5.0,1.0,1.0,0.0,-0.5667,0.0,0.0,0.0,12.0,1.0,82.0,22.0,0.4643,1.0,0,1,0,1,0,360.0,2044.66,65.0,59.85,0.2236,0.7555,0.3682,0.5865,0.2423
C-11431,2026-03-27,12.0,99.0,1188.0,0.0,8.0,-1.0,0.0,1.0,-1.0,1.0,0.0,0.9354,7.0,6.0,0.65,36.0,0.0,79.0,22.0,0.4412,0.0,0,0,0,0,0,120.0,194.96,65.0,14.85,0.7016,0.3428,0.4305,0.0917,0.52
C-11432,2025-04-09,11.0,249.0,2988.0,2.0,8.0,-0.75,10.0,11.0,-0.0909,1.0,0.0,-0.0864,3.0,3.0,0.3,19.0,0.0,156.0,15.0,0.7033,0.0,1,0,0,1,0,360.0,834.02,65.0,37.35,0.4925,0.6044,0.3775,0.201,0.2829
C-11433,2025-03-28,34.0,49.0,588.0,13.0,5.0,1.6,8.0,11.0,-0.2727,1.0,1.0,-0.949,10.0,8.0,0.9,16.0,0.0,170.0,7.0,0.342,1.0,0,0,1,0,0,120.0,286.52,65.0,8.0,0.1141,0.5678,0.6942,0.1032,0.3965
C-11434,2025-08-19,20.0,49.0,588.0,14.0,3.0,3.6667,6.0,4.0,0.5,0.0,0.0,-0.8758,2.0,1.0,0.15,34.0,0.0,123.0,39.0,0.3386,1.0,0,1,0,0,0,120.0,216.45,40.0,8.0,0.3307,0.6648,0.323,0.0943,0.3363
C-11435,2025-02-12,7.0,799.0,9588.0,14.0,21.0,-0.3333,6.0,6.0,0.0,0.0,0.0,0.0998,10.0,10.0,1.0,16.0,0.0,115.0,20.0,0.6879,1.0,0,1,1,1,0,360.0,4299.54,40.0,80.0,0.1847,0.5812,0.7271,0.9726,0.2279
C-11436,2026-04-18,26.0,399.0,4788.0,21.0,23.0,-0.087,8.0,10.0,-0.2,0.0,0.0,-1.2772,4.0,1.0,0.25,16.0,1.0,156.0,38.0,0.5971,0.0,0,1,1,1,0,360.0,1970.03,40.0,59.85,0.2519,0.798,0.3729,0.5604,0.2108
C-11437,2024-04-02,39.0,49.0,588.0,14.0,14.0,0.0,6.0,6.0,0.0,0.0,0.0,1.4404,11.0,9.0,1.0,33.0,0.0,51.0,18.0,0.429,0.0,0,1,1,0,0,120.0,277.53,40.0,8.0,0.1419,0.6293,0.5842,0.102,0.3296
C-11438,2025-08-01,20.0,99.0,1188.0,28.0,17.0,0.6471,4.0,6.0,-0.3333,1.0,1.0,0.8391,2.0,1.0,0.15,14.0,0.0,102.0,24.0,0.0878,0.0,0,1,1,0,0,120.0,508.45,65.0,14.85,0.2218,0.5322,0.3452,0.1365,0.4305
C-11439,2024-07-09,57.0,99.0,1188.0,22.0,25.0,-0.12,14.0,11.0,0.2727,1.0,1.0,1.4615,3.0,1.0,0.2,22.0,0.0,117.0,22.0,0.2376,0.0,0,1,0,0,0,120.0,511.14,65.0,14.85,0.2177,0.8336,0.3274,0.1369,0.3682
C-11440,2024-02-02,47.0,149.0,1788.0,20.0,23.0,-0.1304,11.0,10.0,0.1,4.0,1.0,1.3771,4.0,2.0,0.3,29.0,1.0,54.0,38.0,0.1892,0.0,0,0,0,0,1,120.0,597.04,140.0,22.35,0.3929,0.8269,0.3318,0.1521,0.735
C-11441,2025-07-29,31.0,99.0,1188.0,10.0,1.0,9.0,7.0,6.0,0.1667,2.0,1.0,-0.2815,11.0,11.0,1.0,9.0,0.0,171.0,5.0,0.4073,0.0,0,1,1,0,0,120.0,599.55,90.0,14.85,0.0824,0.5222,0.6942,0.1525,0.4551
C-11442,2025-08-20,56.0,99.0,1188.0,24.0,26.0,-0.0769,0.0,2.0,-1.0,0.0,0.0,-0.6955,8.0,5.0,0.65,5.0,1.0,46.0,21.0,0.2983,1.0,0,0,1,0,0,120.0,599.63,40.0,14.85,0.0823,0.6245,0.6548,0.1525,0.2227
C-11443,2024-04-22,27.0,249.0,2988.0,6.0,2.0,2.0,4.0,5.0,-0.2,1.0,0.0,-1.5,9.0,8.0,0.85,38.0,0.0,15.0,6.0,0.7206,0.0,0,0,0,0,0,360.0,1101.74,65.0,37.35,0.3296,0.5188,0.5,0.2694,0.485
C-11444,2025-10-03,10.0,99.0,1188.0,0.0,1.0,-1.0,13.0,8.0,0.625,0.0,0.0,-0.325,6.0,6.0,0.6,13.0,0.0,61.0,34.0,0.0857,0.0,1,1,0,0,1,120.0,343.84,40.0,14.85,0.4738,0.6949,0.525,0.111,0.1598
C-11445,2026-04-11,4.0,799.0,9588.0,10.0,11.0,-0.0909,6.0,3.0,1.0,1.0,1.0,1.4125,9.0,7.0,0.8,15.0,1.0,147.0,21.0,0.1677,0.0,1,0,0,1,0,360.0,3793.55,65.0,80.0,0.2806,0.5621,0.5939,0.9452,0.4134
C-11446,2025-09-05,56.0,399.0,4788.0,11.0,21.0,-0.4762,1.0,6.0,-0.8333,3.0,2.0,-0.6623,7.0,4.0,0.55,26.0,0.0,70.0,36.0,0.4489,0.0,0,1,0,0,1,360.0,1581.55,115.0,59.85,0.3994,0.7825,0.4403,0.4226,0.822
C-11447,2024-07-19,57.0,399.0,4788.0,0.0,3.0,-1.0,7.0,8.0,-0.125,2.0,1.0,-0.1679,8.0,6.0,0.7,4.0,1.0,42.0,11.0,0.5043,1.0,0,1,1,1,0,360.0,1642.28,90.0,59.85,0.3764,0.7392,0.677,0.4439,0.4182
C-11448,2024-03-15,44.0,99.0,1188.0,13.0,8.0,0.625,0.0,1.0,-1.0,0.0,0.0,-0.4437,10.0,9.0,0.95,2.0,0.0,157.0,7.0,0.05,0.0,0,0,1,0,1,120.0,628.42,40.0,14.85,0.0382,0.4678,0.7068,0.1579,0.2075
C-11449,2024-03-18,7.0,399.0,4788.0,8.0,8.0,0.0,11.0,7.0,0.5714,2.0,1.0,0.3,11.0,10.0,1.0,18.0,0.0,31.0,25.0,0.0529,0.0,1,0,0,1,1,360.0,2207.35,90.0,59.85,0.1618,0.7087,0.6548,0.6415,0.4725
C-11450,2025-06-29,19.0,799.0,9588.0,9.0,11.0,-0.1818,9.0,9.0,0.0,2.0,1.0,1.0289,6.0,4.0,0.5,43.0,0.0,32.0,6.0,0.3473,0.0,1,1,0,0,0,360.0,2534.88,90.0,80.0,0.5193,0.5549,0.3407,0.7407,0.677
C-11451,2024-07-26,4.0,99.0,1188.0,23.0,27.0,-0.1481,1.0,3.0,-0.6667,0.0,0.0,-1.2314,5.0,5.0,0.5,25.0,1.0,162.0,15.0,0.6712,1.0,0,0,0,0,1,120.0,401.83,40.0,14.85,0.385,0.3138,0.5,0.1195,0.3318
C-11452,2024-11-23,4.0,399.0,4788.0,8.0,9.0,-0.1111,7.0,7.0,0.0,1.0,0.0,-1.0782,7.0,4.0,0.55,26.0,0.0,61.0,13.0,0.7776,0.0,0,1,0,0,0,360.0,1917.38,65.0,59.85,0.2719,0.5235,0.4403,0.5418,0.3612
C-11453,2024-02-13,16.0,149.0,1788.0,8.0,6.0,0.3333,1.0,8.0,-0.875,0.0,0.0,1.1893,8.0,7.0,0.75,27.0,0.0,5.0,9.0,0.3171,0.0,0,0,0,0,0,120.0,709.14,40.0,22.35,0.2789,0.3386,0.515,0.1739,0.3452
C-11454,2025-01-23,35.0,399.0,4788.0,10.0,4.0,1.5,0.0,1.0,-1.0,2.0,0.0,0.5865,11.0,11.0,1.0,38.0,0.0,80.0,6.0,0.3659,0.0,0,0,1,1,0,360.0,2158.86,90.0,59.85,0.1802,0.4975,0.5597,0.6254,0.6318
C-11455,2024-05-26,5.0,149.0,1788.0,0.0,6.0,-1.0,8.0,8.0,0.0,1.0,1.0,-0.2075,8.0,8.0,0.8,37.0,1.0,134.0,26.0,0.2326,1.0,1,1,1,0,0,120.0,155.79,65.0,22.35,0.8416,0.4748,0.5597,0.0872,0.5523
C-11456,2025-01-12,59.0,399.0,4788.0,0.0,4.0,-1.0,5.0,3.0,0.6667,3.0,1.0,1.3657,11.0,9.0,1.0,1.0,1.0,137.0,30.0,0.5266,0.0,0,0,1,1,1,360.0,1893.68,115.0,59.85,0.2809,0.8234,0.7271,0.5334,0.52
C-11457,2025-06-02,28.0,49.0,588.0,17.0,16.0,0.0625,0.0,5.0,-1.0,2.0,0.0,-1.092,8.0,8.0,0.8,24.0,1.0,20.0,16.0,0.7057,0.0,0,1,0,0,0,120.0,227.24,90.0,8.0,0.2973,0.4234,0.5498,0.0956,0.53
C-11458,2026-04-27,17.0,149.0,1788.0,11.0,12.0,-0.0833,7.0,8.0,-0.125,2.0,1.0,0.745,11.0,8.0,0.95,24.0,0.0,54.0,11.0,0.6512,0.0,0,0,1,0,0,120.0,777.71,90.0,22.35,0.2092,0.4814,0.6083,0.1884,0.5671
C-11459,2024-09-12,31.0,99.0,1188.0,16.0,14.0,0.1429,3.0,1.0,2.0,0.0,0.0,-0.0546,9.0,6.0,0.75,10.0,0.0,113.0,7.0,0.3942,0.0,0,1,0,0,1,120.0,603.37,40.0,14.85,0.0766,0.458,0.5987,0.1532,0.2227
C-11460,2024-10-10,47.0,99.0,1188.0,25.0,23.0,0.087,0.0,1.0,-1.0,1.0,0.0,0.4852,10.0,10.0,1.0,43.0,1.0,120.0,27.0,0.2323,1.0,0,0,0,0,1,120.0,480.23,65.0,14.85,0.265,0.6029,0.6083,0.1318,0.572
C-11461,2025-12-07,20.0,99.0,1188.0,14.0,16.0,-0.125,5.0,5.0,0.0,2.0,1.0,-1.5,2.0,2.0,0.2,11.0,1.0,113.0,32.0,0.4016,0.0,1,1,0,0,0,120.0,445.2,90.0,14.85,0.3186,0.5989,0.3775,0.1262,0.495
C-11462,2026-04-20,4.0,149.0,1788.0,2.0,5.0,-0.6,11.0,11.0,0.0,0.0,0.0,-0.2086,11.0,8.0,0.95,37.0,1.0,64.0,22.0,0.6762,1.0,1,1,0,0,0,120.0,375.91,40.0,22.35,0.6177,0.5278,0.6177,0.1156,0.3015
C-11463,2024-12-22,4.0,49.0,588.0,10.0,11.0,-0.0909,5.0,1.0,4.0,1.0,0.0,0.5894,4.0,4.0,0.4,4.0,1.0,155.0,17.0,0.3199,0.0,0,0,1,0,1,120.0,260.77,65.0,8.0,0.1937,0.4239,0.49,0.0998,0.2442
C-11464,2024-10-31,51.0,399.0,4788.0,16.0,9.0,0.7778,8.0,9.0,-0.1111,1.0,0.0,-0.0507,9.0,8.0,0.85,27.0,1.0,18.0,26.0,0.05,1.0,0,1,1,1,0,360.0,1983.11,65.0,59.85,0.2469,0.82,0.6271,0.565,0.3566
C-11465,2025-09-21,8.0,249.0,2988.0,19.0,23.0,-0.1739,0.0,1.0,-1.0,1.0,1.0,1.0042,4.0,1.0,0.25,33.0,0.0,148.0,36.0,0.328,1.0,1,0,1,0,0,360.0,820.45,65.0,37.35,0.5008,0.5473,0.3635,0.1979,0.6201
C-11466,2025-10-24,38.0,399.0,4788.0,9.0,9.0,0.0,8.0,6.0,0.3333,0.0,0.0,0.9774,5.0,5.0,0.5,22.0,0.0,169.0,39.0,0.3442,1.0,0,1,1,1,0,360.0,2269.36,40.0,59.85,0.1382,0.8456,0.515,0.6616,0.2423
C-11467,2025-09-16,24.0,399.0,4788.0,5.0,4.0,0.25,1.0,5.0,-0.8,2.0,0.0,-0.7669,8.0,6.0,0.7,4.0,1.0,124.0,8.0,0.05,1.0,0,1,1,1,0,360.0,2361.11,90.0,59.85,0.1034,0.4871,0.677,0.6903,0.3705
C-11468,2025-07-18,47.0,49.0,588.0,29.0,20.0,0.45,5.0,6.0,-0.1667,1.0,1.0,0.6592,6.0,5.0,0.55,5.0,0.0,80.0,19.0,0.4464,1.0,0,1,1,0,0,120.0,297.11,65.0,8.0,0.0813,0.6614,0.6177,0.1046,0.3543
C-11469,2024-04-29,5.0,49.0,588.0,10.0,12.0,-0.1667,0.0,1.0,-1.0,3.0,1.0,-0.7941,8.0,7.0,0.75,27.0,0.0,71.0,35.0,0.5012,0.0,1,0,0,0,0,120.0,215.01,115.0,8.0,0.3351,0.4458,0.515,0.0941,0.7521
C-11470,2024-08-19,54.0,149.0,1788.0,9.0,3.0,2.0,8.0,9.0,-0.1111,0.0,0.0,0.0432,0.0,0.0,0.0,38.0,0.0,81.0,25.0,0.772,1.0,0,1,1,0,0,120.0,699.15,40.0,22.35,0.2891,0.755,0.2573,0.1718,0.3407
C-11471,2024-02-19,42.0,149.0,1788.0,26.0,19.0,0.3684,6.0,4.0,0.5,3.0,2.0,0.5249,10.0,8.0,0.9,26.0,0.0,34.0,32.0,0.1335,1.0,0,0,1,0,0,120.0,784.14,115.0,22.35,0.2026,0.7268,0.6502,0.1898,0.7824
C-11472,2024-12-09,28.0,99.0,1188.0,6.0,6.0,0.0,10.0,9.0,0.1111,2.0,0.0,-0.6682,4.0,3.0,0.35,4.0,1.0,43.0,39.0,0.5461,1.0,0,1,0,0,1,120.0,568.76,90.0,14.85,0.1295,0.7799,0.5449,0.1469,0.2729
C-11473,2026-01-12,14.0,399.0,4788.0,23.0,24.0,-0.0417,6.0,8.0,-0.25,2.0,1.0,0.6295,9.0,6.0,0.75,35.0,1.0,116.0,5.0,0.5934,1.0,1,1,0,0,0,360.0,1470.7,90.0,59.85,0.4415,0.4723,0.5498,0.3845,0.657
C-11474,2024-07-16,58.0,249.0,2988.0,21.0,23.0,-0.087,7.0,7.0,0.0,1.0,0.0,-0.4043,3.0,1.0,0.2,20.0,0.0,101.0,24.0,0.5039,1.0,0,1,1,1,0,360.0,1408.97,65.0,37.35,0.1426,0.8276,0.4061,0.3639,0.3208
C-11475,2025-09-10,19.0,399.0,4788.0,8.0,10.0,-0.2,7.0,4.0,0.75,1.0,0.0,-0.4646,7.0,7.0,0.7,3.0,0.0,91.0,21.0,0.1986,0.0,0,1,1,0,0,360.0,2375.41,65.0,59.85,0.098,0.6728,0.613,0.6947,0.221
C-11476,2025-01-06,30.0,49.0,588.0,21.0,16.0,0.3125,5.0,8.0,-0.375,0.0,0.0,0.5653,7.0,6.0,0.65,16.0,0.0,88.0,12.0,0.187,0.0,0,0,1,0,0,120.0,288.59,40.0,8.0,0.1076,0.5265,0.53,0.1035,0.2369
C-11477,2024-06-03,24.0,399.0,4788.0,17.0,16.0,0.0625,11.0,11.0,0.0,0.0,0.0,-0.6688,1.0,1.0,0.1,9.0,1.0,18.0,26.0,0.4194,1.0,0,1,0,0,0,360.0,1842.11,40.0,59.85,0.3005,0.7667,0.4207,0.515,0.1571
C-11478,2024-07-15,15.0,99.0,1188.0,19.0,18.0,0.0556,10.0,11.0,-0.0909,0.0,0.0,-0.7095,5.0,3.0,0.4,44.0,0.0,156.0,5.0,0.418,0.0,0,0,0,0,0,120.0,391.97,40.0,14.85,0.4001,0.4626,0.3015,0.118,0.3589
C-11479,2025-08-22,26.0,149.0,1788.0,0.0,2.0,-1.0,10.0,11.0,-0.0909,0.0,0.0,0.8329,7.0,4.0,0.55,40.0,0.0,172.0,20.0,0.2881,1.0,1,1,0,0,1,120.0,281.23,40.0,22.35,0.714,0.5898,0.4452,0.1025,0.3318
C-11480,2025-11-28,10.0,149.0,1788.0,3.0,9.0,-0.6667,0.0,3.0,-1.0,1.0,0.0,0.0868,10.0,10.0,1.0,4.0,0.0,47.0,17.0,0.6583,0.0,1,0,1,0,0,120.0,799.56,65.0,22.35,0.1869,0.3581,0.715,0.1932,0.2932
C-11481,2024-10-17,2.0,399.0,4788.0,18.0,5.0,2.6,10.0,7.0,0.4286,0.0,0.0,-1.1633,10.0,7.0,0.85,25.0,0.0,60.0,16.0,0.3198,0.0,0,0,1,0,0,360.0,2141.11,40.0,59.85,0.1869,0.605,0.5646,0.6195,0.2405
C-11482,2026-03-20,18.0,99.0,1188.0,18.0,19.0,-0.0526,3.0,5.0,-0.4,0.0,0.0,0.6845,4.0,1.0,0.25,0.0,0.0,115.0,24.0,0.05,1.0,0,0,0,0,0,120.0,588.24,40.0,14.85,0.0997,0.5175,0.525,0.1504,0.1751
C-11483,2024-02-20,8.0,99.0,1188.0,0.0,2.0,-1.0,13.0,11.0,0.1818,1.0,0.0,-0.3253,7.0,4.0,0.55,20.0,0.0,5.0,37.0,0.3552,1.0,0,1,1,0,1,120.0,197.71,65.0,14.85,0.6974,0.6816,0.5449,0.092,0.2592
C-11484,2025-05-21,26.0,149.0,1788.0,23.0,14.0,0.6429,9.0,11.0,-0.1818,3.0,1.0,-1.1224,2.0,0.0,0.1,7.0,0.0,22.0,37.0,0.4961,0.0,1,1,0,0,1,120.0,731.3,115.0,22.35,0.2564,0.7353,0.3589,0.1785,0.515
C-11485,2024-07-20,52.0,149.0,1788.0,22.0,20.0,0.1,8.0,10.0,-0.2,2.0,0.0,-1.5,10.0,9.0,0.95,33.0,0.0,162.0,28.0,0.4684,1.0,0,0,0,0,1,120.0,860.91,90.0,22.35,0.1246,0.7786,0.6365,0.2073,0.4975
C-11486,2026-02-25,11.0,99.0,1188.0,29.0,26.0,0.1154,5.0,2.0,1.5,2.0,1.0,0.7227,10.0,10.0,1.0,3.0,0.0,35.0,13.0,0.4668,1.0,0,0,1,0,0,120.0,598.05,90.0,14.85,0.0847,0.4422,0.7756,0.1522,0.4354
C-11487,2025-10-28,2.0,99.0,1188.0,7.0,8.0,-0.125,6.0,4.0,0.5,1.0,1.0,-0.6879,11.0,8.0,0.95,40.0,0.0,105.0,38.0,0.6988,0.0,0,1,0,0,1,120.0,376.94,65.0,14.85,0.4231,0.5618,0.53,0.1158,0.5987
C-11488,2024-02-21,8.0,99.0,1188.0,0.0,1.0,-1.0,8.0,8.0,0.0,0.0,0.0,-0.9951,5.0,4.0,0.45,10.0,0.0,159.0,39.0,0.177,0.0,0,0,1,0,1,120.0,338.95,40.0,14.85,0.4813,0.6293,0.48,0.1103,0.1824
C-11489,2024-12-10,31.0,149.0,1788.0,19.0,20.0,-0.05,10.0,9.0,0.1111,1.0,0.0,0.5115,4.0,3.0,0.35,11.0,0.0,133.0,34.0,0.3153,1.0,0,1,1,0,0,120.0,865.66,65.0,22.35,0.1197,0.765,0.51,0.2084,0.2369
C-11490,2025-10-19,17.0,149.0,1788.0,0.0,1.0,-1.0,3.0,4.0,-0.25,0.0,0.0,0.6446,9.0,7.0,0.8,39.0,0.0,52.0,35.0,0.709,0.0,1,0,0,1,1,120.0,309.1,40.0,22.35,0.6857,0.5218,0.475,0.1062,0.4061
C-11491,2025-04-25,30.0,149.0,1788.0,1.0,2.0,-0.5,1.0,2.0,-0.5,0.0,0.0,-0.6297,8.0,6.0,0.7,40.0,1.0,31.0,32.0,0.05,1.0,0,1,1,0,1,120.0,425.72,40.0,22.35,0.5671,0.539,0.505,0.1231,0.4378
C-11492,2025-03-07,3.0,399.0,4788.0,29.0,27.0,0.0741,0.0,2.0,-1.0,2.0,0.0,0.7301,2.0,0.0,0.1,4.0,0.0,130.0,30.0,0.3893,1.0,0,0,0,1,0,360.0,2245.19,90.0,59.85,0.1474,0.5216,0.4452,0.6538,0.3823
C-11493,2024-04-30,21.0,99.0,1188.0,35.0,24.0,0.4583,10.0,8.0,0.25,2.0,0.0,1.6439,6.0,3.0,0.45,4.0,0.0,75.0,29.0,0.6458,0.0,0,1,0,0,0,120.0,595.99,90.0,14.85,0.0879,0.6997,0.51,0.1519,0.2729
C-11494,2025-05-18,25.0,799.0,9588.0,21.0,20.0,0.05,3.0,5.0,-0.4,1.0,0.0,1.0773,7.0,4.0,0.55,38.0,0.0,174.0,25.0,0.6428,0.0,0,1,0,1,1,360.0,3813.31,65.0,80.0,0.2769,0.6345,0.3823,0.9467,0.4975
C-11495,2024-03-22,27.0,399.0,4788.0,9.0,23.0,-0.6087,9.0,6.0,0.5,2.0,1.0,0.9528,5.0,5.0,0.5,43.0,0.0,117.0,26.0,0.532,0.0,1,1,0,0,1,360.0,858.88,90.0,59.85,0.6739,0.7116,0.3407,0.2068,0.677
C-11496,2024-10-08,33.0,99.0,1188.0,2.0,3.0,-0.3333,8.0,9.0,-0.1111,2.0,2.0,0.2513,4.0,4.0,0.4,21.0,0.0,6.0,16.0,0.5371,0.0,0,0,0,0,0,120.0,303.87,90.0,14.85,0.5349,0.5775,0.4061,0.1055,0.6525
C-11497,2024-07-30,47.0,99.0,1188.0,19.0,3.0,5.3333,1.0,1.0,0.0,3.0,1.0,-0.355,2.0,2.0,0.2,7.0,0.0,48.0,35.0,0.1918,0.0,0,1,0,0,0,120.0,576.87,115.0,14.85,0.1171,0.6924,0.3965,0.1484,0.613
